c_function,c_file,c_line,c_signature,tool_claim,tool_claim_resolved,tool_claim_status,tool_claim_defined_in_rust,tool_verifi_tag,name_eq,matcher_forced,matcher_forced_score,matcher_forced_conf,matcher_deploy,prior,truth,truth_note
addColorBits,lodepng.c,3090,"(out: unsigned char *, index: size_t, bits: unsigned int, in: unsigned int) -> void",,,NO_MAP,,,addColorBits,addColorBits,0.255,-0.18,ABSTAIN,single-source,addColorBits,"lodepng.c:3090-3098 addColorBits(out, index, bits, in): m = 7/3/1 by bits; p = index & m; in &= (1<<bits)-1; in <<= bits*(m-p); out[index*bits/8] = in if p==0 else |= in -> assembled_unidiomatic.rs:1229-1253 addColorBits: same m/p computation (nested compute_m, rs:1233-1243), same mask/shift (rs:1244-1245), same store-or-OR (rs:1248-1252); index*bits computed in u64 (same result on 64-bit). Genuine. Verified file (translated_code_unidiomatic/functions/addColorBits.rs, unidiomatic_failure_info.json status success, 1 attempt: compiled, linked, 4/4 harness samples passed). Name-eq addColorBits: correct. Forced matcher addColorBits (score 0.255, conf -0.18): correct. Deploy matcher ABSTAIN: coverage loss only."
color_tree_init,lodepng.c,3113,(tree: ColorTree *) -> void,,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3113-3116 color_tree_init(tree: ColorTree *) -> void: memset children to 0, index = -1. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 100 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
color_tree_cleanup,lodepng.c,3118,(tree: ColorTree *) -> void,,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3118-3126 color_tree_cleanup(tree: ColorTree *) -> void: recursively cleans up and frees the 16 children. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 218 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
color_tree_get,lodepng.c,3129,"(tree: ColorTree *, r: unsigned char, g: unsigned char, b: unsigned char, a: unsigned char) -> int",,,NO_MAP,,,color_tree_get,color_tree_get,0.375,0.079,color_tree_get,single-source,color_tree_get,"lodepng.c:3129-3137 color_tree_get(tree, r, g, b, a): for 8 bits, i = 8*rbit + 4*gbit + 2*bbit + abit; return -1 if child NULL else descend; return tree ? index : -1 -> assembled_unidiomatic.rs:1364-1394 color_tree_get: same index formula and descent (rs:1373-1388), same final check (rs:1389-1393). Deviation (RQ4): rs:1378-1380 adds a `tree.is_null()` test inside the loop that C lacks (C derefs unconditionally at :3133, UB on NULL) -- widening only. Genuine. Verified file (translated_code_unidiomatic/functions/color_tree_get.rs, unidiomatic_failure_info.json status success, 1 attempt: compiled, linked, 4/4 harness samples passed). Name-eq color_tree_get: correct. Forced matcher color_tree_get (score 0.375, conf 0.079): correct. Deploy matcher color_tree_get: correct."
color_tree_has,lodepng.c,3140,"(tree: ColorTree *, r: unsigned char, g: unsigned char, b: unsigned char, a: unsigned char) -> int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3140-3142 color_tree_has(tree: ColorTree *, r: unsigned char, g: unsigned char, b: unsigned char, a: unsigned char) -> int: color_tree_get(...) >= 0. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 101 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
color_tree_add,lodepng.c,3148,"(tree: ColorTree *, r: unsigned char, g: unsigned char, b: unsigned char, a: unsigned char, index: unsigned int) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3148-3162 color_tree_add(tree: ColorTree *, r: unsigned char, g: unsigned char, b: unsigned char, a: unsigned char, index: unsigned int) -> unsigned int: walks the 8 bit levels creating nodes as needed, sets index (83 on alloc failure). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 129 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
rgba8ToPixel,lodepng.c,3165,"(out: unsigned char *, i: size_t, mode: const LodePNGColorMode *, tree: ColorTree *, r: unsigned char, g: unsigned char, b: unsigned char, a: unsigned char) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3165-3216 rgba8ToPixel(out: unsigned char *, i: size_t, mode: const LodePNGColorMode *, tree: ColorTree *, r: unsigned char, g: unsigned char, b: unsigned char, a: unsigned char) -> unsigned int: writes one 8-bit pixel in the target colour mode (palette via color_tree_get, sub-byte via addColorBits). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 102 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
rgba16ToPixel,lodepng.c,3219,"(out: unsigned char *, i: size_t, mode: const LodePNGColorMode *, r: unsigned short, g: unsigned short, b: unsigned short, a: unsigned short) -> void",,,NO_MAP,,,rgba16ToPixel,rgba16ToPixel,0.265,-0.107,ABSTAIN,single-source,rgba16ToPixel,"lodepng.c:3219-3249 rgba16ToPixel(out, i, mode, r, g, b, a): four branches on colortype (GREY: 2 bytes of r; RGB: 6 bytes; GREY_ALPHA: 4 bytes r,a; RGBA: 8 bytes), big-endian byte pairs -> assembled_unidiomatic.rs:2946-2983 rgba16ToPixel: the same four branches keyed on the numeric colour types 0/2/4/6 (== LCT_GREY/RGB/GREY_ALPHA/RGBA), same offsets and byte splits (rs:2956-2982). Real body; genuine. Log-extracted last attempt (run1_extracted_rust/rgba16ToPixel__attempt6.rs, attempt 6 of 6, SACTOR verdict `Rust code failed to compile`, status failure). All 6 attempts died in SACTOR's embedding crate on E0428 `the name LodePNGColorType is defined multiple times` (+E0117/E0599): the harness scaffold emits both `pub type LodePNGColorType = c_uint` and the translated `enum LodePNGColorType`, so nothing the LLM wrote for a function touching the colour type could compile. Tool-side compile failure, not a defect of this body. Name-eq rgba16ToPixel: correct. Forced matcher rgba16ToPixel (score 0.265, conf -0.107): correct. Deploy matcher ABSTAIN: coverage loss only."
getPixelColorRGBA8,lodepng.c,3252,"(r: unsigned char *, g: unsigned char *, b: unsigned char *, a: unsigned char *, in: const unsigned char *, i: size_t, mode: const LodePNGColorMode *) -> void",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3252-3320 getPixelColorRGBA8(r: unsigned char *, g: unsigned char *, b: unsigned char *, a: unsigned char *, in: const unsigned char *, i: size_t, mode: const LodePNGColorMode *) -> void: reads one pixel as r,g,b,a bytes for every colour mode/bitdepth. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 130 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
getPixelColorsRGBA8,lodepng.c,3326,"(buffer: unsigned char *restrict, numpixels: size_t, in: const unsigned char *restrict, mode: const LodePNGColorMode *) -> void",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3326-3419 getPixelColorsRGBA8(buffer: unsigned char *restrict, numpixels: size_t, in: const unsigned char *restrict, mode: const LodePNGColorMode *) -> void: bulk version of getPixelColorRGBA8 over numpixels into an RGBA8 buffer. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 131 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
getPixelColorsRGB8,lodepng.c,3422,"(buffer: unsigned char *restrict, numpixels: size_t, in: const unsigned char *restrict, mode: const LodePNGColorMode *) -> void",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3422-3492 getPixelColorsRGB8(buffer: unsigned char *restrict, numpixels: size_t, in: const unsigned char *restrict, mode: const LodePNGColorMode *) -> void: bulk RGB8 extraction over numpixels. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 132 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
getPixelColorRGBA16,lodepng.c,3496,"(r: unsigned short *, g: unsigned short *, b: unsigned short *, a: unsigned short *, in: const unsigned char *, i: size_t, mode: const LodePNGColorMode *) -> void",,,NO_MAP,,,getPixelColorRGBA16,getPixelColorRGBA16,0.342,-0.015,ABSTAIN,single-source,getPixelColorRGBA16,"lodepng.c:3496-3520 getPixelColorRGBA16(r, g, b, a, in, i, mode): GREY: r=g=b=256*in[2i]+in[2i+1], a=0 if key matches else 65535; RGB: three 16-bit reads and 3-way key test; GREY_ALPHA: gray + alpha; RGBA: four reads -> assembled_unidiomatic.rs:2425-2475 getPixelColorRGBA16: same four branches with the same key tests and offsets via a read_u16_be helper (rs:2438-2474). Real body; genuine. Log-extracted last attempt (run1_extracted_rust/getPixelColorRGBA16__attempt6.rs, attempt 6 of 6, SACTOR verdict `Rust code failed to compile`, status failure). All 6 attempts died in SACTOR's embedding crate on E0428 `the name LodePNGColorType is defined multiple times` (+E0117/E0599): the harness scaffold emits both `pub type LodePNGColorType = c_uint` and the translated `enum LodePNGColorType`, so nothing the LLM wrote for a function touching the colour type could compile. Tool-side compile failure, not a defect of this body. Name-eq getPixelColorRGBA16: correct. Forced matcher getPixelColorRGBA16 (score 0.342, conf -0.015): correct. Deploy matcher ABSTAIN: coverage loss only."
lodepng_convert,lodepng.c,3522,"(out: unsigned char *, in: const unsigned char *, mode_out: const LodePNGColorMode *, mode_in: const LodePNGColorMode *, w: unsigned int, h: unsigned int) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:3522-3594 lodepng_convert(out: unsigned char *, in: const unsigned char *, mode_out: const LodePNGColorMode *, mode_in: const LodePNGColorMode *, w: unsigned int, h: unsigned int) -> unsigned int: converts a whole image between colour modes (palette tree, 16-bit path, 8-bit path). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 219 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
lodepng_convert_rgb,lodepng.c,3603,"(r_out: unsigned int *, g_out: unsigned int *, b_out: unsigned int *, r_in: unsigned int, g_in: unsigned int, b_in: unsigned int, mode_out: const LodePNGColorMode *, mode_in: const LodePNGColorMode *) -> unsigned int",,,NO_MAP,,,lodepng_convert_rgb,lodepng_convert_rgb,0.43,0.04,lodepng_convert_rgb,single-source,lodepng_convert_rgb,"lodepng.c:3603-3651 lodepng_convert_rgb(...): mul = 65535/((1<<bitdepth_in)-1), shift = 16-bitdepth_out; input branch GREY/GREY_ALPHA, RGB/RGBA, PALETTE (82 if index >= palettesize, *257), else 31; output branch GREY, RGB, PALETTE (82 if not 8-bit-representable, linear palette search, 82 if absent), else 31; return 0 -> assembled_unidiomatic.rs:2534-2607 lodepng_convert_rgb: the same two branch ladders with the same error codes 82/31, same mul/shift, same palette search (rs:2549-2606). Real body; genuine. Log-extracted last attempt (run1_extracted_rust/lodepng_convert_rgb__attempt6.rs, attempt 6 of 6, SACTOR verdict `Rust code failed to compile`, status failure). All 6 attempts died in SACTOR's embedding crate on E0428 `the name LodePNGColorType is defined multiple times` (+E0117/E0599): the harness scaffold emits both `pub type LodePNGColorType = c_uint` and the translated `enum LodePNGColorType`, so nothing the LLM wrote for a function touching the colour type could compile. Tool-side compile failure, not a defect of this body. Name-eq lodepng_convert_rgb: correct. Forced matcher lodepng_convert_rgb (score 0.43, conf 0.04): correct. Deploy matcher lodepng_convert_rgb: correct."
